session_id,timestamp,symbol,price,bue,delta,signal,value_estimate,action,pnl,close_reason,equity
20250608_002833,2025-06-08 00:32:38,CBBTC,105545.0,104908.6980599,-0.6028726515704255,HOLD,19.879425469685913,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:38,BGB,4.68,4.68,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:38,CBBTC,105545.0,105545.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:38,PI,0.625115,0.62953063,0.7063708277676913,HOLD,20.14127416555354,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:38,PI,0.625115,0.62338666,-0.27648352703102547,HOLD,19.944703294593793,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:38,PEPE,1.148e-05,1.148e-05,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:38,PI,0.625115,0.625115,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:38,WBT,31.51,31.65421947,0.4576942875277672,HOLD,20.091538857505554,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:38,WBT,31.51,31.35675829,-0.48632722945097806,HOLD,19.902734554109806,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:38,CBBTC,105545.0,105545.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:38,WBT,31.51,31.51,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:38,AAVE,259.16,259.72523213,0.21810160904459397,HOLD,20.043620321808916,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:38,AAVE,259.16,259.63104133,0.1817569570921405,HOLD,20.036351391418428,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:38,PI,0.625115,0.625115,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:38,AAVE,259.16,259.16,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:39,UNI,6.3,6.34293883,0.6815687301587264,HOLD,20.136313746031746,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:39,UNI,6.3,6.33721079,0.5906474603174682,HOLD,20.118129492063495,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,WBT,31.51,31.51,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:39,UNI,6.3,6.3,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:39,DAI,0.999373,1.00653383,0.7165322657306138,HOLD,20.14330645314612,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:39,DAI,0.999373,1.00614779,0.6779040458367427,HOLD,20.135580809167347,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,AAVE,259.16,259.16,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:39,DAI,0.999373,0.999373,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:39,SUSDE,1.18,1.18108425,0.09188559322034914,HOLD,20.01837711864407,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:39,SUSDE,1.18,1.1718207,-0.6931610169491431,HOLD,19.86136779661017,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,UNI,6.3,6.3,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:39,SUSDE,1.18,1.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:39,TAO,381.85,382.25134574,0.1051056016760387,HOLD,20.02102112033521,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:39,TAO,381.85,383.03680244,0.31080331020032764,HOLD,20.062160662040064,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,DAI,0.999373,0.999373,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:39,TAO,381.85,381.85,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:39,OKB,52.18,52.53968249,0.6893110195477142,HOLD,20.137862203909545,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:39,OKB,52.18,52.00053833,-0.34392807589114993,HOLD,19.931214384821768,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,SUSDE,1.18,1.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:39,OKB,52.18,52.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:39,APT,4.73,4.72268427,-0.15466659619450712,HOLD,19.9690666807611,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:39,APT,4.73,4.74573619,0.3326890063424791,HOLD,20.066537801268495,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,TAO,381.85,381.85,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:39,APT,4.73,4.73,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:39,NEAR,2.44,2.42732911,-0.5192987704917983,HOLD,19.89614024590164,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:39,NEAR,2.44,2.43877621,-0.050155327868854835,HOLD,19.98996893442623,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,OKB,52.18,52.18,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:39,NEAR,2.44,2.44,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:39,CRO,0.097642,0.09735295,-0.2960303967555078,HOLD,19.940793920648897,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:39,CRO,0.097642,0.09796365,0.3294176686261985,HOLD,20.06588353372524,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,APT,4.73,4.73,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:39,CRO,0.097642,0.097642,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:39,BUIDL,1.0,1.00439024,0.43902399999999897,HOLD,20.0878048,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:39,BUIDL,1.0,0.9922434,-0.7756600000000002,HOLD,19.844867999999998,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,NEAR,2.44,2.44,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:39,BUIDL,1.0,1.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:39,ICP,5.15,5.13921497,-0.20941805825242882,HOLD,19.958116388349513,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:39,ICP,5.15,5.11887292,-0.6044093203883512,HOLD,19.87911813592233,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:39,ICP,5.15,5.15,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,CRO,0.097642,0.097642,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:39,JITOSOL,182.22,183.26422031,0.5730547195697586,HOLD,20.114610943913952,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:39,JITOSOL,182.22,181.67817321,-0.29734759631214336,HOLD,19.94053048073757,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:39,JITOSOL,182.22,182.22,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,BUIDL,1.0,1.0,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:39,ETC,17.31,17.17303042,-0.7912742923165732,HOLD,19.841745141536688,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:39,ETC,17.31,17.1874324,-0.7080739456961295,HOLD,19.858385210860774,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:39,ETC,17.31,17.31,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,ICP,5.15,5.15,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:32:39,ONDO,0.830599,0.83600985,0.6514395032982315,HOLD,20.130287900659646,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:32:39,ONDO,0.830599,0.82724892,-0.40333301629305146,HOLD,19.91933339674139,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,JITOSOL,182.22,182.22,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_003212,2025-06-08 00:32:39,ONDO,0.830599,0.830599,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,ETC,17.31,17.31,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:32:39,ONDO,0.830599,0.830599,0.0,HOLD,20.0,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:33:40,BTC,105590.0,104909.33726582,-0.6446280274457855,HOLD,19.871074394510842,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:33:40,ETH,2520.29,2534.62083308,0.568618416134653,HOLD,20.11372368322693,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:33:40,BTC,105590.0,104776.28916607,-0.7706324783881078,HOLD,19.845873504322377,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:33:40,USDT,1.0,0.99682795,-0.3172049999999982,HOLD,19.936559,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:33:40,BTC,105590.0,105503.8087327,-0.08162824822426769,HOLD,19.983674350355148,SCAN,0,N/A,1000.0
20250608_003002,2025-06-08 00:33:40,ETH,2520.29,2526.60894153,0.2507227949958079,HOLD,20.05014455899916,SCAN,0,N/A,1000.0
20250608_002833,2025-06-08 00:33:40,XRP,2.18,2.18228692,0.10490458715596192,HOLD,20.02098091743119,SCAN,0,N/A,1000.0
20250608_002948,2025-06-08 00:33:40,ETH,2520.29,2532.05595603,0.46684929234333633,HOLD,20.093369858468666,SCAN,0,N/A,1000.0
